STA_SEQ,Station_Na,YLat,XLong,BCG,CountOfNom,HydroID,Strahler,StrMi,SqMi,Dam,Div,ICCnt,ICSum,POTW,IC_Avg,SD_Pct,Q99,DIV_CFS,POTW_CFS,DivQ99,POTWQ99,DamStrMi,ICMetric,DIVMetric,DAMMetric,STPMetric,SumMetric,HSI
16141,Pequonnock River,41.2534,-73.2059,4,3,102002384,4,39.559044,13.692455,0.0,113.29,40790.0,468609.0,0.0,11.4883304732,13.3817372043,0.7771884146100001,175.285533759,0.0,225.53801686,0.0,0.0,3.0,3.0,1.0,1.0,8.0,2.0
16260,Aspetuck River,41.2589,-73.3247,3,1,102002420,4,42.35,13.759794,1.0,0.0,40554.0,35592.0,0.0,0.87764462199,4.99271581936,0.47581816369999996,0.0,0.0,0.0,0.0,0.023612750890000003,1.0,1.0,2.0,1.0,5.0,1.0
14388,Pequabuck River,41.678000000000004,-73.0002,5,2,105001054,4,38.72,13.799109,8.0,158.2,40683.0,215313.0,0.0,5.29245630853,10.9947196764,0.7106203101299999,244.77157243,0.0,344.447757741,0.0,0.20661157025,3.0,3.0,3.0,1.0,10.0,3.0
14182,East Aspetuck River,41.6817,-73.354,5,1,103010254,3,30.541269190999998,13.867750521,1.0,0.0,41505.0,37267.0,0.0,0.89789182026,0.9346801352799999,0.20655345729000002,0.0,0.0,0.0,0.0,0.03274258164,1.0,1.0,2.0,1.0,5.0,1.0
14214,Furnace Brook,41.9841,-72.2947,4,2,107003454,4,40.879552,14.011511,4.0,0.0,40320.0,30105.0,0.0,0.7466517857100001,6.88148011612,0.57172575563,0.0,0.0,0.0,0.0,0.09784843043,1.0,1.0,2.0,1.0,5.0,1.0
16340,Saugatuck River,41.321999999999996,-73.4229,3,1,102002847,4,37.97,14.055688,4.0,0.0,41493.0,47788.0,0.0,1.15171233702,10.9554908742,0.7253870587800001,0.0,0.0,0.0,0.0,0.10534632605000001,1.0,1.0,3.0,1.0,6.0,2.0
14280,Little River,41.4058,-73.0926,3,3,103016526,4,33.65394017,14.09931689,2.0,0.37,42123.0,120998.0,0.0,2.87249246255,8.08999583688,0.62499268821,0.5724746005,0.0,0.91597007661,0.0,0.05942840541,2.0,2.0,2.0,1.0,7.0,2.0
14605,Eightmile River,41.5908,-72.9009,3,7,104000093,4,30.773636,14.148534,2.0,8.25,40704.0,405911.0,0.0,9.97226316824,30.512850306599997,1.22493413771,12.7646363625,0.0,10.4206715851,0.0,0.06499069528,3.0,3.0,2.0,1.0,9.0,3.0
14593,Whetstone Brook,41.831633000000004,-71.878097,3,2,109002854,4,35.46939,14.169421,7.0,0.0,40787.0,68210.0,0.0,1.67234658102,9.1767616817,0.6699822042600001,0.0,0.0,0.0,0.0,0.19735326714,1.0,1.0,3.0,1.0,6.0,2.0
17707,West River,41.364,-72.9794,5,1,104001041,3,25.53415,14.195363,7.0,33.0,40878.0,54703.0,0.0,1.3382014775700002,3.76521544394,0.42869301466,51.05854545,0.0,119.102816477,0.0,0.27414266776,1.0,3.0,3.0,1.0,8.0,2.0
19016,Trout Brook,41.76615,-72.7392,5,1,106003139,4,32.58,14.203578,10.0,93.82,41641.0,799030.0,0.0,19.1885401407,14.5478182916,0.8474759982,145.160991943,0.0,171.286257371,0.0,0.30693677102,3.0,3.0,3.0,1.0,10.0,3.0
14366,Norwalk River,41.246,-73.4341,4,5,102002176,4,40.9,14.390677,1.0,0.21,42648.0,244241.0,0.94,5.726903957979999,6.04601203404,0.55328940617,0.32491801649999996,1.454394931,0.58724785415,2.62863325192,0.024449877749999998,3.0,2.0,2.0,3.0,10.0,3.0
14364,Norwalk River,41.2569,-73.4288,5,1,102002176,4,40.9,14.390677,1.0,0.21,42648.0,244241.0,0.94,5.726903957979999,6.04601203404,0.55328940617,0.32491801649999996,1.454394931,0.58724785415,2.62863325192,0.024449877749999998,3.0,2.0,2.0,3.0,10.0,3.0
16971,PIPER BROOK,41.7122,-72.7369,5,1,106002016,3,22.09,14.43297,1.0,4.27,41992.0,1321387.0,0.0,31.467589064600002,8.66833108542,0.6657510696500001,6.6066663355,0.0,9.92362857026,0.0,0.04526935265,3.0,3.0,2.0,1.0,9.0,3.0
14188,Eightmile River,41.588,-72.8977,3,6,104000096,4,31.666866,14.46439,2.0,8.25,41612.0,423418.0,0.0,10.1753821013,29.915288511999997,1.24574106836,12.7646363625,0.0,10.2466208161,0.0,0.06315749718,3.0,3.0,2.0,1.0,9.0,3.0
15689,Moodus River,41.4959,-72.4599,3,1,106001732,4,36.469668,14.593653,3.0,0.0,42980.0,52122.0,0.0,1.2127035830600001,5.9753001143699995,0.55945340807,0.0,0.0,0.0,0.0,0.08226014012999999,1.0,1.0,2.0,1.0,5.0,1.0
15179,Eightmile River,41.4671,-72.3372,3,2,106001382,4,41.36,14.762092,3.0,0.0,43702.0,20737.0,0.0,0.47450917578,4.06806022988,0.4674238788699999,0.0,0.0,0.0,0.0,0.07253384913,1.0,1.0,2.0,1.0,5.0,1.0
14554,Norwalk River,41.2268,-73.4246,5,1,102001987,4,41.82,14.860677,1.0,0.21,44005.0,249576.0,0.94,5.6715373253,6.30199203711,0.5874474879899999,0.32491801649999996,1.454394931,0.55310138037,2.47578713118,0.02391200383,3.0,2.0,2.0,3.0,10.0,3.0
14396,Pine Brook,41.5079,-72.4952,2,3,106001841,3,37.41,14.905196,2.0,0.0,43607.0,134666.0,0.0,3.08817391703,2.77664890425,0.39016724119,0.0,0.0,0.0,0.0,0.053461641270000006,2.0,1.0,2.0,1.0,6.0,2.0
14706,Whitford Brook,41.3928,-71.9604,3,12,108001825,4,44.408868,15.121568,3.0,1.44,43527.0,127991.0,0.24,2.940497,15.685257,0.949768,2.228009,0.371335,2.345845,0.390974,0.067554,2.0,3.0,2.0,2.0,9.0,3.0
14859,Shunock River,41.4304,-71.8526,3,1,110001442,4,42.872711,15.157659,2.0,0.0,43627.0,90335.0,0.0,2.070621,17.938555,1.01915,0.0,0.0,0.0,0.0,0.04665,2.0,1.0,2.0,1.0,6.0,2.0
14601,Broad Brook,41.5632,-71.9834,3,3,109004082,4,43.142637,15.160647,1.0,0.0,43635.0,33442.0,0.0,0.76640311676,17.317692252,1.00146741908,0.0,0.0,0.0,0.0,0.02317892622,1.0,1.0,2.0,1.0,5.0,1.0
16319,Pequabuck River,41.6708,-72.9774,5,1,105001044,4,41.48,15.249109,9.0,165.2,44925.0,275907.0,1.75,6.141502504169999,15.8512431932,0.96460388861,255.60217298,2.7076501375,264.981487218,2.80700727985,0.21697203471999998,3.0,3.0,3.0,3.0,12.0,3.0
14389,Pequabuck River,41.6693,-72.9936,5,6,105001044,4,41.48,15.249109,9.0,165.2,44925.0,275907.0,1.75,6.141502504169999,15.8512431932,0.96460388861,255.60217298,2.7076501375,264.981487218,2.80700727985,0.21697203471999998,3.0,3.0,3.0,3.0,12.0,3.0
14739,Susquetonscut Brook,41.5724,-72.1324,3,3,108000404,4,44.700881,15.314612,0.0,0.0,44077.0,60358.0,0.0,1.3693763187099999,13.3184509694,0.8882281429700001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
16335,Nonewaug River (Nonnewaug River),41.5783,-73.1745,3,3,103012707,4,50.77958057399999,15.379465276,3.0,4.46,47102.0,96860.0,0.0,2.05638826377,0.9483831166600001,0.23592398840999998,6.900639779,0.0,29.2494198046,0.0,0.059078865290000004,2.0,3.0,2.0,1.0,8.0,2.0
14397,Piper Brook,41.7186,-72.7274,5,3,106002029,3,24.17,15.40297,1.0,4.27,44836.0,1450760.0,0.0,32.357034525799996,8.44705680177,0.71113508176,6.6066663355,0.0,9.290311369760001,0.0,0.04137360364,3.0,3.0,2.0,1.0,9.0,3.0
15499,West Branch Salmon Brook,41.94096,-72.83430200000001,4,3,105000620,4,43.97,15.436728,1.0,0.0,46023.0,33795.0,0.0,0.73430675966,12.4069012533,0.86537261638,0.0,0.0,0.0,0.0,0.022742779169999998,1.0,1.0,2.0,1.0,5.0,1.0
14147,Broad Brook,41.9147,-72.54899999999999,5,6,106003766,3,35.3,15.534616,2.0,14.08,45393.0,147055.0,0.0,3.23959641354,44.256127056800004,1.6547590634399998,21.784979391999997,0.0,13.1650461226,0.0,0.056657223799999996,2.0,3.0,2.0,1.0,8.0,2.0
15540,Hop Brook,41.5049,-73.0584,5,1,103014245,3,39.362344443000005,15.575366748699999,3.0,4.62,47036.0,379559.0,0.0,8.069542478099999,5.31013337916,0.57052531934,7.148196362999999,0.0,12.529148349200002,0.0,0.07621497252000001,3.0,3.0,2.0,1.0,9.0,3.0
14406,Pootatuck River,41.4064,-73.27199999999999,3,1,103016444,4,43.798927864,15.6312448541,4.0,1.83,47978.0,160260.0,0.0,3.3402809621099996,22.123217750300004,1.17578434716,2.8314284295,0.0,2.4081188326299996,0.0,0.0913264364,2.0,3.0,2.0,1.0,8.0,2.0
18685,Wash Brook,41.819229,-72.73927900000001,5,1,106000259,4,38.696035,15.670013,5.0,326.4,46007.0,427315.0,0.0,9.28804312387,6.3635850454,0.6295907361899999,505.01543136,0.0,802.132881455,0.0,0.12921220482,3.0,3.0,3.0,1.0,10.0,3.0
14172,Deep Brook,41.4131,-73.2823,4,2,103016244,4,44.354622596000006,15.7712448541,4.0,1.83,48442.0,163749.0,0.0,3.3803104743799994,22.3706775767,1.1952602082500001,2.8314284295,0.0,2.3688803575599997,0.0,0.09018225758,2.0,3.0,2.0,1.0,8.0,2.0
15047,Hockanum River,41.8676,-72.4341,5,2,106003602,4,37.96,16.145041,2.0,15.18,47610.0,63951.0,0.0,1.34322621298,7.923572292819999,0.72906601592,23.486930906999998,0.0,32.215094921799995,0.0,0.052687038990000004,1.0,3.0,2.0,1.0,7.0,2.0
14628,Steele Brook,41.5687,-73.0574,5,3,103012916,4,36.237073024000004,16.2525038677,6.0,1.48,49036.0,854490.0,0.0,17.4257688229,4.68139167948,0.56382741202,2.289898402,0.0,4.06134635029,0.0,0.16557628692,3.0,3.0,3.0,1.0,10.0,3.0
14456,Steele Brook,41.5805,-73.0703,5,8,103012916,4,36.237073024000004,16.2525038677,6.0,1.48,49036.0,854490.0,0.0,17.4257688229,4.68139167948,0.56382741202,2.289898402,0.0,4.06134635029,0.0,0.16557628692,3.0,3.0,3.0,1.0,10.0,3.0
14285,Mad River,41.5603,-73.0029,5,1,103013173,4,41.801711274,16.282737605,6.0,0.0,49003.0,575318.0,0.0,11.7404648695,8.84622077228,0.7786461785,0.0,0.0,0.0,0.0,0.1435347936,3.0,1.0,3.0,1.0,8.0,2.0
15711,Little River,41.7561,-72.0473,3,1,107001168,4,56.797476,16.316835,3.0,0.36,46936.0,32121.0,0.0,0.68435742287,13.536314407599999,0.9671593638200001,0.55692,0.0,0.57583064471,0.0,0.05281924852,1.0,2.0,2.0,1.0,6.0,2.0
14215,Furnace Brook,41.9679,-72.2979,4,2,107003218,4,46.610564,16.334466,7.0,0.0,47006.0,54512.0,0.0,1.1596817427600001,8.3266795263,0.7581800978300001,0.0,0.0,0.0,0.0,0.15018054705,1.0,1.0,3.0,1.0,6.0,2.0
16419,Furnace Brook,41.9599,-72.2994,4,2,107003218,4,46.610564,16.334466,7.0,0.0,47006.0,54512.0,0.0,1.1596817427600001,8.3266795263,0.7581800978300001,0.0,0.0,0.0,0.0,0.15018054705,1.0,1.0,3.0,1.0,6.0,2.0
14656,Furnace Brook,41.9554,-72.3013,5,2,107003218,4,46.610564,16.334466,7.0,0.0,47006.0,54512.0,0.0,1.1596817427600001,8.3266795263,0.7581800978300001,0.0,0.0,0.0,0.0,0.15018054705,1.0,1.0,3.0,1.0,6.0,2.0
14721,Shunock River,41.4101,-71.8452,3,6,110001465,4,45.409378,16.454014,2.0,0.0,47352.0,119289.0,0.0,2.519197,20.075694,1.191601,0.0,0.0,0.0,0.0,0.044044,2.0,1.0,2.0,1.0,6.0,2.0
14186,Eightmile Brook,41.3885,-73.1648,2,2,103016888,4,45.988019445,16.503886809,1.0,0.0,50033.0,125288.0,0.0,2.5041072891900003,8.2159394487,0.7625780427500001,0.0,0.0,0.0,0.0,0.0217447938,2.0,1.0,2.0,1.0,6.0,2.0
15994,Eightmile Brook,41.3842,-73.1642,3,2,103016998,4,46.322860465,16.5409567995,1.0,0.0,50175.0,125866.0,0.0,2.50854010962,8.41851430397,0.77409730588,0.0,0.0,0.0,0.0,0.02158761333,2.0,1.0,2.0,1.0,6.0,2.0
14248,Hop Brook,41.4987,-73.0537,5,4,103004629,3,41.132011747,16.5954313154,3.0,4.62,50064.0,442718.0,0.0,8.843040907639999,5.28521986004,0.6147449276,7.148196362999999,0.0,11.6279062129,0.0,0.07293589281,3.0,3.0,2.0,1.0,9.0,3.0
15529,Macedonia Brook,41.7298,-73.4884,3,2,103009016,4,37.701741739,16.7187435706,3.0,0.0,50247.0,10183.0,0.0,0.20265886520999998,3.07632824744,0.47229526636999997,0.0,0.0,0.0,0.0,0.0795719206,1.0,1.0,2.0,1.0,5.0,1.0
14588,Bungee Brook,41.8957,-72.0714,3,1,107002676,4,53.312131,16.754119,3.0,0.0,48197.0,31339.0,0.0,0.6502271925600001,5.78463826983,0.65082549093,0.0,0.0,0.0,0.0,0.05627237073,1.0,1.0,2.0,1.0,5.0,1.0
14390,Pequabuck River,41.6742,-72.9619,4,10,105000011,4,45.84,16.819109,9.0,165.5,49569.0,361526.0,1.75,7.29338901329,20.076742157,1.2238099784899998,256.066341575,2.7076501375,209.237010709,2.21247594405,0.19633507853,3.0,3.0,3.0,3.0,12.0,3.0
14885,Pequabuck River,41.6743,-72.956,3,1,105001051,4,46.25,16.929109,9.0,165.5,49906.0,371607.0,1.75,7.44613874083,20.3597788107,1.2422632864799998,256.066341575,2.7076501375,206.128881342,2.17961052779,0.1945945946,3.0,3.0,3.0,3.0,12.0,3.0
14158,Coppermine Brook,41.6777,-72.9077,4,2,105000017,4,39.09,17.062169,1.0,37.14,50092.0,533821.0,0.0,10.6568114669,31.3917255298,1.5597628793599998,57.464072061,0.0,36.841543558699996,0.0,0.025581990279999998,3.0,3.0,2.0,1.0,9.0,3.0
15583,Mad River,41.5413,-73.0089,5,1,103013614,4,43.47171127399999,17.182737605,7.0,0.0,51665.0,674056.0,0.0,13.0466660215,10.4521156586,0.9040631986200001,0.0,0.0,0.0,0.0,0.16102425681,3.0,1.0,3.0,1.0,8.0,2.0
14369,Norwalk River,41.2048,-73.4306,3,1,102001753,4,50.56,17.32342,1.0,0.21,51446.0,285260.0,0.94,5.544843136490001,7.012792371950001,0.74679324874,0.32491801649999996,1.454394931,0.43508429816000005,1.94752019178,0.01977848101,3.0,2.0,2.0,3.0,10.0,3.0
14479,Trout Brook,41.7314,-72.7231,5,7,106003070,4,36.28,17.473578,10.0,96.87,51096.0,1167399.0,0.0,22.8471700329,12.283178169600001,1.00083300995,149.880039326,0.0,149.755291677,0.0,0.27563395809999996,3.0,3.0,3.0,1.0,10.0,3.0
15380,Aspetuck River,41.2287,-73.3241,5,1,102002006,4,55.99,17.539453,2.0,0.43,51968.0,48108.0,0.0,0.9257235221700001,6.29935405403,0.7182328831199999,0.6653083195,0.0,0.92631280903,0.0,0.0357206644,1.0,2.0,2.0,1.0,6.0,2.0
14484,West Branch Salmon Brook,41.9372,-72.8215,2,3,105000642,4,49.9,17.678897,1.0,0.0,52689.0,35308.0,0.0,0.6701208981,14.9500267148,1.1207338160200002,0.0,0.0,0.0,0.0,0.020040080159999998,1.0,1.0,2.0,1.0,5.0,1.0
16295,Latimer Brook,41.3695,-72.2002,3,2,108002043,4,53.632515,17.769727,5.0,49.5,51128.0,122352.0,0.0,2.393053,11.957408,1.007728,76.587818,0.0,76.000509,0.0,0.093227,2.0,3.0,2.0,1.0,8.0,2.0
14853,Norwalk River,41.2026,-73.4311,4,2,102001669,4,52.13,17.801071,1.0,0.21,52867.0,297649.0,0.94,5.630147350900001,7.03613040277,0.77315883781,0.32491801649999996,1.454394931,0.4202474325,1.88110755498,0.0191828122,3.0,2.0,2.0,3.0,10.0,3.0
14298,Mill River,41.208,-73.257,4,3,102001653,4,50.92,17.967387,1.0,121.84,53493.0,297641.0,0.0,5.56411119212,6.467354236869999,0.7494335947499999,188.514338716,0.0,251.542418217,0.0,0.01963864886,3.0,3.0,2.0,1.0,9.0,3.0
15092,Fenton River,41.8335,-72.2429,2,1,107002020,4,57.691608,18.172468,3.0,0.0,52299.0,40271.0,0.0,0.7700147230300001,5.643145566009999,0.7094073547699999,0.0,0.0,0.0,0.0,0.052000630660000005,1.0,1.0,2.0,1.0,5.0,1.0
14732,Poquetanuck Brook (Hewitt Brook),41.4981,-72.0365,3,3,108000856,4,58.091883,18.192488,3.0,0.0,52352.0,114104.0,0.0,2.17955378973,12.818237796199998,1.0738611281200001,0.0,0.0,0.0,0.0,0.05164232669,2.0,1.0,2.0,1.0,6.0,2.0
16332,East Aspetuck River,41.6546,-73.3785,5,1,103011123,3,41.460472144,18.263866228,1.0,0.0,54596.0,68796.0,0.0,1.26009231446,1.6561775019799998,0.38491413008,0.0,0.0,0.0,0.0,0.024119358709999997,1.0,1.0,2.0,1.0,5.0,1.0
14247,Hollenbeck River,41.9431,-73.3058,2,4,103004210,4,50.506369187,18.284570029,2.0,0.0,54784.0,13423.0,0.0,0.24501679321999997,4.4170266173,0.63175558041,0.0,0.0,0.0,0.0,0.03959896607,1.0,1.0,2.0,1.0,5.0,1.0
15048,Hockanum River,41.8666,-72.4648,4,3,106003597,4,41.41,18.295041,4.0,15.18,53833.0,226489.0,0.0,4.207252057290001,10.3266453207,0.9696840342,23.486930906999998,0.0,24.2212206024,0.0,0.09659502536,2.0,3.0,2.0,1.0,8.0,2.0
14238,Hockanum River,41.8758,-72.4743,5,2,106003597,4,41.41,18.295041,4.0,15.18,53833.0,226489.0,0.0,4.207252057290001,10.3266453207,0.9696840342,23.486930906999998,0.0,24.2212206024,0.0,0.09659502536,2.0,3.0,2.0,1.0,8.0,2.0
16338,West Branch Naugatuck River,41.8561,-73.1602,3,1,103005596,4,45.455690131000004,18.634124423,5.0,0.0,55950.0,20259.0,0.0,0.36209115281,1.69014953716,0.39846303118,0.0,0.0,0.0,0.0,0.10999722995,1.0,1.0,3.0,1.0,6.0,2.0
18867,Blackledge River,41.617548,-72.426253,3,1,106002616,3,46.79,18.707729,6.0,2.11,54762.0,80187.0,0.0,1.46428180125,4.03568952795,0.62067113829,3.2646524515,0.0,5.259874755069999,0.0,0.12823252832,1.0,3.0,3.0,1.0,8.0,2.0
14137,Blackledge River,41.6084,-72.4263,3,1,106002616,3,46.79,18.707729,6.0,2.11,54762.0,80187.0,0.0,1.46428180125,4.03568952795,0.62067113829,3.2646524515,0.0,5.259874755069999,0.0,0.12823252832,1.0,3.0,3.0,1.0,8.0,2.0
14281,Lyman Brook,41.6077,-72.4263,3,1,106002616,3,46.79,18.707729,6.0,2.11,54762.0,80187.0,0.0,1.46428180125,4.03568952795,0.62067113829,3.2646524515,0.0,5.259874755069999,0.0,0.12823252832,1.0,3.0,3.0,1.0,8.0,2.0
14489,West River,41.3303,-72.9663,5,3,104001342,3,32.181862,18.75111,8.0,240.0,53996.0,269563.0,0.0,4.99227720572,6.98139470143,0.8203057209800001,371.334876,0.0,452.678637369,0.0,0.24858723215,2.0,3.0,3.0,1.0,9.0,3.0
16259,Aspetuck River,41.2132,-73.3291,4,1,102001802,4,62.76,18.81405,2.0,1.76,55998.0,64036.0,0.0,1.14354084074,6.26326778727,0.77982581331,2.7231224239999996,0.0,3.49196240691,0.0,0.03186743149,1.0,3.0,2.0,1.0,7.0,2.0
15479,Quinnipiac River,41.5996,-72.8854,5,4,104000092,3,23.679814,18.945687,2.0,8.01,54551.0,1331072.0,0.0,24.400505948600003,29.5439642806,1.71791014736,12.3933014865,0.0,7.21417328229,0.0,0.08446012287,3.0,3.0,2.0,1.0,9.0,3.0
14349,Nepaug River,41.83,-72.9947,3,2,105001395,4,46.45,18.973758,1.0,0.0,55748.0,57098.0,0.0,1.0242161153799998,3.1515774141299997,0.5574610571999999,0.0,0.0,0.0,0.0,0.021528525299999997,1.0,1.0,2.0,1.0,5.0,1.0
14595,Quanduck Brook,41.721906,-71.836053,3,1,109003308,3,36.33374,19.116671,3.0,0.0,54994.0,73245.0,0.0,1.33187256792,13.3127065702,1.1623999898000001,0.0,0.0,0.0,0.0,0.08256788319,1.0,1.0,2.0,1.0,5.0,1.0
14486,Wepawaug River,41.236000000000004,-73.0573,4,2,104002486,4,47.136215,19.379611,2.0,208.19,55781.0,577661.0,0.0,10.3558738639,14.4935778123,1.23353019459,322.117532644,0.0,261.134696222,0.0,0.04243022058999999,3.0,3.0,2.0,1.0,9.0,3.0
14303,Muddy Brook,41.9838,-72.6582,4,2,106004021,5,62.07,19.514709,1.0,4.5,58075.0,328257.0,0.0,5.65229444684,34.4190076727,1.9231534007099997,6.962528925,0.0,3.6203710647400005,0.0,0.0161108426,3.0,3.0,2.0,1.0,9.0,3.0
15065,Farm River,41.2791,-72.8672,5,1,104002043,4,45.820098,19.736183,3.0,390.33,56774.0,502617.0,0.0,8.85294324867,19.9374266037,1.48088840661,603.929758955,0.0,407.815846393,0.0,0.06547345228,3.0,3.0,2.0,1.0,9.0,3.0
18877,Leadmine Brook,41.7211,-73.05769000000001,3,1,103009352,4,57.82508390899999,19.748471146500002,4.0,0.0,60415.0,204937.0,0.0,3.3921542663200004,3.6934625502900005,0.63390408789,0.0,0.0,0.0,0.0,0.06917413222,2.0,1.0,2.0,1.0,6.0,2.0
16343,Green Fall River,41.4523,-71.809,3,2,110001291,4,37.281427,19.770858,3.0,0.0,56887.0,32726.0,0.0,0.575281,11.220349,1.110946,0.0,0.0,0.0,0.0,0.080469,1.0,1.0,2.0,1.0,5.0,1.0
14417,Quinnipiac River,41.5878,-72.891,5,1,104000099,3,25.205579,19.859749,2.0,8.01,57174.0,1403711.0,0.0,24.551561898800003,32.534952984600004,1.9095926030900001,12.3933014865,0.0,6.49002382312,0.0,0.07934751271000001,3.0,3.0,2.0,1.0,9.0,3.0
14472,Ten Mile River,41.5655,-72.8905,5,3,104000145,4,43.297989,20.262136,5.0,5.78,58314.0,587620.0,0.0,10.0768254622,18.661561643800002,1.47884627695,8.942981597000001,0.0,6.047269237080001,0.0,0.11547880434,3.0,3.0,3.0,1.0,10.0,3.0
15138,Bantam River,41.7305,-73.1868,3,1,103009039,5,61.485947023,20.269305286199998,3.0,0.64,62066.0,77977.0,0.0,1.25635613702,0.9797378234999999,0.33531664213,0.990226336,0.0,2.95310823144,0.0,0.04879163687,1.0,3.0,2.0,1.0,7.0,2.0
14444,Saugatuck River,41.2945,-73.3948,3,15,102002697,4,53.42,20.332628,4.0,0.0,59934.0,76487.0,0.0,1.27618713919,9.12490611769,1.03572579858,0.0,0.0,0.0,0.0,0.07487832272999999,1.0,1.0,2.0,1.0,5.0,1.0
14452,Silvermine River,41.1503,-73.4434,5,2,102000942,4,67.32,20.334437,8.0,202.51,60809.0,195596.0,0.0,3.21656333766,4.46094246288,0.7223386378,313.329273912,0.0,433.77061327800004,0.0,0.11883541295,2.0,3.0,3.0,1.0,9.0,3.0
14126,Aspetuck River,41.1864,-73.3429,4,1,102001531,4,68.48,20.358311,2.0,1.76,60679.0,72856.0,0.0,1.20067898284,6.01668535916,0.84101864574,2.7231224239999996,0.0,3.23788591107,0.0,0.029205607480000003,1.0,3.0,2.0,1.0,7.0,2.0
14602,Merrick Brook,41.661,-72.1101,3,1,107000473,4,74.903283,20.544763,2.0,0.0,59136.0,35314.0,0.0,0.5971658549800001,16.4804100579,1.41265866338,0.0,0.0,0.0,0.0,0.02670109934,1.0,1.0,2.0,1.0,5.0,1.0
15240,Hubbard Brook,42.0356,-72.9384,2,5,105002248,3,39.51,20.612647,0.0,0.0,60105.0,11333.0,0.0,0.18855336494000002,0.48423698014,0.23996809054999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
14394,Pequonnock River,41.2343,-73.1838,4,5,102002069,4,58.939044,20.917419,1.0,113.29,62266.0,819869.0,0.0,13.1672020043,10.4106083574,1.14559628142,175.285533759,0.0,153.008120401,0.0,0.016966681709999997,3.0,3.0,2.0,1.0,9.0,3.0
14407,Pootatuck River,41.4142,-73.2823,3,2,103016207,4,60.025776212,20.9517562951,4.0,1.83,64186.0,292843.0,0.93,4.562412364069999,18.3733679674,1.5281486905300001,2.8314284295,1.4389226444999998,1.8528487751599998,0.9416116726200001,0.06663803873,2.0,3.0,2.0,3.0,10.0,3.0
14408,Pootatuck River,41.4144,-73.2825,3,3,103016207,4,60.025776212,20.9517562951,4.0,1.83,64186.0,292843.0,0.93,4.562412364069999,18.3733679674,1.5281486905300001,2.8314284295,1.4389226444999998,1.8528487751599998,0.9416116726200001,0.06663803873,2.0,3.0,2.0,3.0,10.0,3.0
15375,Aspetuck River,41.1769,-73.3579,4,2,102001415,4,70.04,21.008311,3.0,1.76,62591.0,84482.0,0.0,1.3497467687,6.563125285040001,0.9128380561499999,2.7231224239999996,0.0,2.9831385815599996,0.0,0.04283266705,1.0,3.0,2.0,1.0,7.0,2.0
14145,Branch Brook,41.6434,-73.081,5,1,103011292,4,65.072050143,21.445214388,9.0,75.7,65212.0,95772.0,0.0,1.46862540637,2.12926078331,0.5308809037300001,117.125208805,0.0,220.624264277,0.0,0.13830822880000002,1.0,3.0,3.0,1.0,8.0,2.0
15678,Sandy Brook,42.0109,-73.0888,3,1,105000838,3,44.46,21.65142,3.0,0.0,63161.0,13430.0,0.0,0.2126312123,2.84800511583,0.6218221714,0.0,0.0,0.0,0.0,0.06747638327000001,1.0,1.0,2.0,1.0,5.0,1.0
14556,Silvermine River,41.1361,-73.4346,5,1,102000927,4,72.66,21.68986,8.0,202.51,64863.0,256502.0,0.0,3.9545195257699994,4.506393151549999,0.7852049439800001,313.329273912,0.0,399.041392079,0.0,0.11010184420999998,2.0,3.0,3.0,1.0,9.0,3.0
15087,Muddy River,41.3668,-72.8543,4,4,104001043,3,46.660295,21.794777,3.0,21.39,62729.0,603839.0,0.0,9.62615377258,21.278694432200002,1.72615412487,33.0952208235,0.0,19.1728075417,0.0,0.06429449278,3.0,3.0,2.0,1.0,9.0,3.0
15013,Mill River,41.4259,-72.9056,3,5,104000503,4,49.507629,22.014792,4.0,7.24,63347.0,526132.0,0.0,8.30555511705,25.673247333000003,1.9206368664500002,11.201935425999999,0.0,5.832406750930001,0.0,0.08079562849,3.0,3.0,2.0,1.0,9.0,3.0
15531,Leadmine Brook,41.7164,-73.0604,3,2,103009658,4,64.851886441,22.0623192865,4.0,0.19,67396.0,208933.0,0.0,3.10008012345,3.47942717142,0.7036947872499999,0.29397344350000004,0.0,0.41775702879,0.0,0.06167900765,2.0,2.0,2.0,1.0,7.0,2.0
14600,Blackwell Brook,41.7407,-71.9488,3,2,109003224,4,54.633971,22.436604,0.0,0.0,64545.0,66291.0,0.0,1.02705089472,9.73989815783,1.2062349342299998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0
14221,Hammonasset River,41.3278,-72.6116,3,3,104001327,4,72.004624,22.508107,4.0,106.24,64798.0,37859.0,0.0,0.58426185993,7.119554745319999,1.0340826158,164.377571776,0.0,158.95980578700002,0.0,0.05555198788,1.0,3.0,2.0,1.0,7.0,2.0
14409,Pootatuck River,41.4162,-73.2824,3,4,103016184,4,63.871364275,22.829705673099998,4.0,1.83,69809.0,373904.0,0.93,5.3561002163,17.046394449,1.6331592559099999,2.8314284295,1.4389226444999998,1.73371238552,0.88106695002,0.06262587382,3.0,3.0,2.0,3.0,11.0,3.0
